noisy_motion_x,noisy_motion_y,noisy_motion_theta,noisy_motion_cov_xx,noisy_motion_cov_xy,noisy_motion_cov_xtheta,noisy_motion_cov_yy,noisy_motion_cov_ytheta,noisy_motion_cov_thetatheta,kalman_prediction_x,kalman_prediction_y,kalman_prediction_theta,lidar_x,lidar_y,lidar_theta,lidar_cov_xx,lidar_cov_xy,lidar_cov_xtheta,lidar_cov_yy,lidar_cov_ytheta,lidar_cov_thetatheta,ground_truth_x,ground_truth_y,ground_truth_theta,alpha
5.99338682150119E-06,-3.37491946993396E-05,-0.000260891276412,1.01314035286237E-11,-5.7050662805036E-11,-4.41018499497403E-10,3.21256410362736E-10,2.48340703556948E-09,1.9197470280119E-08,-1.6365411283914E-05,9.38172088353895E-05,0.000721816322766,0.004745766127849,-0.044076796898685,0.001021298662643,1.96438622879214E-06,7.73987721913727E-07,0,3.52549636772892E-06,0,3.0532756767343E-08,-0.000204624202794,0.001173720419844,0.008965980069364,4
3.00862143376435E-06,-1.69344893947709E-05,-0.00013091074652,1.01445804881473E-11,-5.71003348770471E-11,-4.41409658824554E-10,3.21398047065102E-10,2.48454234963447E-09,1.92065598980662E-08,-1.60140407388099E-05,9.18394725886174E-05,0.000706527556758,0.003808703407328,-0.031379519861344,0.000943717378807,1.81126949883037E-06,7.65731556384708E-07,0,3.21390461976989E-06,0,3.09620951099987E-08,-0.000205420466738,0.001178202314226,0.009000627003012,4
-1.1041463494621E-06,6.21219123786432E-06,4.80236412840895E-05,1.01577730601821E-11,-5.71500451129747E-11,-4.41801151218613E-10,3.2153973927862E-10,2.48567832983326E-09,1.92156548450839E-08,-1.56994137796573E-05,9.00692975847051E-05,0.000692843168508,-0.001896143176947,-0.03930375540753,0.000646699005627,1.93088180822087E-06,6.76808724620059E-07,0,3.31701880895707E-06,0,3.06515950398989E-08,-0.000206217248285,0.001182685196473,0.009035282138414,4
-3.27016164192173E-06,1.83908086910378E-05,0.000142173346831,1.01709821120899E-11,-5.71997969822657E-11,-4.42192976679578E-10,3.21681487003289E-10,2.48681475412127E-09,1.92247533448153E-08,-1.90643550013192E-05,0.000108993132017,0.000839137122966,0.000629877057864,-0.029215942557246,0.000887809329321,1.7647112144914E-06,7.3530964073143E-07,0,3.14942735712975E-06,0,2.91604660418443E-08,-0.000207014547727,0.001187169066854,0.009069945478151,4
6.15341235743472E-08,-3.45908148347007E-07,-2.67415134658222E-06,1.01842076438707E-11,-5.72495904849202E-11,-4.42585135207452E-10,3.21823345750261E-10,2.48795184454309E-09,1.92338589499741E-08,-1.99476835405221E-05,0.000113958689326,0.000877524842508,0.00233605706343,-0.034622585856569,0.000992542358545,1.80962877038837E-06,7.13001440999506E-07,0,3.13460714096436E-06,0,2.95312823084259E-08,-0.000207812365358,0.001191653925637,0.009104617024803,4
-5.70189683912759E-07,3.20389654007158E-06,2.47690750256879E-05,1.01974487881629E-11,-5.7299425620938E-11,-4.42977626802232E-10,3.21965232252808E-10,2.48908960109873E-09,1.92429681078465E-08,-2.11292572203092E-05,0.000120597942441,0.000928852416109,0.004203870680691,-0.047985217440728,0.001034511167423,1.93273581317044E-06,7.68951565532916E-07,0,3.31403748532466E-06,0,2.83804446610247E-08,-0.000208610701469,0.001196139773093,0.00913929678095,4
3.66061408385576E-06,-2.05601500056218E-05,-0.000158951603225,1.0210706412328E-11,-5.73492989208724E-11,-4.4337045146392E-10,3.22107202022082E-10,2.49022780174357E-09,1.92520825947895E-08,-2.07712346309563E-05,0.000118587086035,0.00091330637224,0.005780840601079,-0.044042715663195,0.001198755472428,1.967905973288E-06,8.07666651780892E-07,0,3.77060882783553E-06,0,3.03826332981316E-08,-0.000209409556355,0.00120062660949,0.009173984749177,4
-6.70912550049252E-06,3.76662064809352E-05,0.000291204196401,1.02239796490045E-11,-5.73992138541701E-11,-4.43763609192516E-10,3.22249255058082E-10,2.49136666852223E-09,1.9261202410803E-08,-2.57436913670972E-05,0.000146503327414,0.001129131880589,0.003972707641808,-0.042967039138205,0.001075628978543,1.85428314125602E-06,6.7954010773974E-07,0,3.23636572829855E-06,0,2.95981816833546E-08,-0.000210208930309,0.001205114435097,0.009208680932069,4
-1.29493901113165E-06,7.26689813745907E-06,5.61826054763515E-05,1.02372641613835E-11,-5.74491496041496E-11,-4.44156905698989E-10,3.22391308094083E-10,2.49250553530089E-09,1.92703204504596E-08,-2.58529853454093E-05,0.000147116661537,0.001133873709477,0.001655567634044,-0.042289689156532,0.001115006761321,1.91644539881963E-06,6.71589305056841E-07,0,3.16117643706093E-06,0,3.00266442820885E-08,-0.000211008823422,0.001209603249701,0.009243385327021,4
1.77966242631555E-07,-9.98273890218115E-07,-7.71807845012518E-06,1.02505044383139E-11,-5.74989292290162E-11,-4.44548675648804E-10,3.22533083574328E-10,2.49364040527666E-09,1.92793940811953E-08,-2.49171334871789E-05,0.000141867116326,0.001093287253752,0.000447641884075,-0.033335805475447,0.001090981469478,1.850306034612E-06,7.26375162685144E-07,0,3.15449415211333E-06,0,3.06166150210174E-08,-0.00021180923363,0.001214093051231,0.009278097892212,4
