noisy motion,kalman prediction,ground truth,motion noise stdev,laser noise stdev,laser range 1,laser range 2,laser range 3,laser range 4,laser range 5,laser range 6
274.855256333212,2.68909451444858,2.46463667203146,2,0.01,7.33263731002808,7.33173274993897,7.34076404571533,7.30699062347412,7.30821514129639,7.33036279678345
280.654019459545,2.97395905750083,3.34671002182414,2,0.01,7.08518123626709,7.05837297439575,7.06331300735474,7.05347394943237,7.06153202056885,7.07906341552734
280.72989320134,3.82257904165874,3.98612044965461,2,0.01,6.2173171043396,6.17357635498047,6.17770290374756,6.18326091766357,6.20930862426758,6.19651651382446
280.264219778267,4.46617842436655,3.72378459236872,2,0.01,5.54465341567993,5.55597162246704,5.55716800689697,5.54102897644043,5.54038906097412,5.52830266952515
278.417163191523,4.18778790240751,4.37093874494434,2,0.01,5.81795787811279,5.81217002868652,5.80921411514282,5.80563735961914,5.80440759658814,5.82019996643066
281.577100016761,4.87005359958804,5.20185019301721,2,0.01,5.1723895072937,5.1716685295105,5.14227342605591,5.16561698913574,5.17887496948242,5.16189289093018
281.603486267612,5.69164322284143,5.23332340587202,2,0.01,4.32409954071045,4.33772563934326,4.30440044403076,4.32380771636963,4.32011890411377,4.3436164855957
283.697481219859,5.72439465697828,5.88100252283373,2,0.01,4.29415798187256,4.29997634887695,4.30245590209961,4.29809951782227,4.28586053848267,4.28652572631836
284.049767971081,6.36083539970059,6.25755205836803,2,0.01,3.65200543403625,3.65352010726929,3.63775086402893,3.64940905570984,3.66378164291382,3.64534258842468
284.150620897889,6.74283175084883,6.45091811436832,2,0.01,3.29090213775635,3.27864646911621,3.26250672340393,3.26783871650696,3.29303598403931,3.25576949119568
283.827109707469,6.9229819171165,6.3059404948784,2,0.01,3.10232901573181,3.08839011192322,3.08211255073547,3.07692790031433,3.08532357215881,3.07451224327087
283.90775925315,6.79408733928146,6.76195870858364,2,0.01,3.24646306037903,3.2193009853363,3.20695519447327,3.20886540412903,3.23525023460388,3.22829174995422
284.273202982684,7.24322829996414,7.81171803433582,2,0.01,2.76819753646851,2.77484917640686,2.75635528564453,2.79362344741821,2.77091813087463,2.76734066009521
285.835083243278,8.28867098412667,8.30602974192725,2,0.01,1.72171914577484,1.73213541507721,1.73234224319458,1.71614825725555,1.71389842033386,1.72117030620575
286.630140248643,8.77851393573625,8.58459358119894,2,0.01,1.22917628288269,1.22782957553864,1.23598957061768,1.22300457954407,1.2421201467514,1.23553144931793
286.718914176284,9.0704940093764,9.19721770672061,2,0.01,0.936835289001465,0.928494989871979,0.961142361164093,0.948218047618866,0.949297487735748,0.954248130321503
292.29314028688,9.71057320545778,0.0,2,0.01,0.327237367630005,0.324682742357254,0.325187772512436,0.339644581079483,0.313975393772125,0.337742745876312
290.998459702267,0.52207512852865,0.444419304296403,2,0.01,9.54983901977539,9.53547477722168,9.54603004455566,9.51719856262207,9.55118370056152,9.53274536132813
293.018793676406,0.940846662855522,1.12849174787925,2,0.01,9.09324932098389,9.10575866699219,9.10236263275147,9.0922384262085,9.06712150573731,9.08427715301514
292.91690416038,1.60217129649582,1.04430806092379,2,0.01,8.40995407104492,8.41337871551514,8.39702796936035,8.40639209747314,8.3940315246582,8.40040302276611
293.691867997476,1.53674151427524,1.40496652804171,2,0.01,8.50434875488281,8.48411750793457,8.49413299560547,8.47978401184082,8.4893274307251,8.46743965148926
294.090283550277,1.88630377192781,1.8046706865519,2,0.01,8.13061618804932,8.15486907958984,8.12455081939697,8.11393928527832,8.12209510803223,8.13617420196533
294.316252525463,2.2888449062109,2.87558090581057,2,0.01,7.74524068832397,7.74114751815796,7.71796798706055,7.71655559539795,7.72708034515381,7.71027660369873
294.383126972315,3.35372114181978,3.08452156790509,2,0.01,6.69677400588989,6.65422439575195,6.65041255950928,6.66238784790039,6.6483793258667,6.64131355285645
294.820093793383,3.5637530349619,3.4118688930594,2,0.01,6.46866130828857,6.44446277618408,6.46195077896118,6.44202852249146,6.457190990448,6.43737602233887
296.43929634979,3.90149335076781,3.82317307236366,2,0.01,6.15131092071533,6.12979650497437,6.11543083190918,6.11875677108765,6.10488224029541,6.12129259109497
